failure,rawReadErrorRate,spinUpTime,startStopCount,reallocatedSectors,seekErrorRate,powerOnHours,spinRetryCount,powerCycleCount,reportedUncorrect,loadCycleCount,temperature,pendingSectors,offlineUncorrectable,crcErrorCount
0,65466056.0,0.0,7.0,0.0,78457627.0,33049.0,0.0,7.0,0.0,1506.0,38.0,0.0,0.0,0.0
0,0.0,377.0,10.0,0.0,0.0,1912.0,0.0,10.0,0.0,141.0,32.0,0.0,0.0,0.0
0,0.0,6553.0,29.0,0.0,0.0,2379.0,0.0,29.0,0.0,36.0,35.0,0.0,0.0,0.0
0,0.0,8236.0,3.0,0.0,0.0,12694.0,0.0,3.0,0.0,13.0,31.0,0.0,0.0,0.0
0,0.0,7823.0,16.0,0.0,0.0,44991.0,0.0,16.0,0.0,98.0,27.0,0.0,0.0,0.0
0,0.0,275.0,24.0,0.0,0.0,6279.0,0.0,24.0,0.0,372.0,35.0,0.0,0.0,0.0
0,0.0,8293.0,18.0,0.0,0.0,16009.0,0.0,18.0,0.0,44.0,32.0,0.0,0.0,0.0
0,0.0,350.0,8.0,0.0,0.0,6618.0,0.0,8.0,0.0,396.0,44.0,0.0,0.0,0.0
0,170819016.0,0.0,8.0,0.0,847299798.0,33141.0,0.0,8.0,0.0,1563.0,19.0,0.0,0.0,0.0
0,93111776.0,0.0,35.0,3.0,1069691990.0,68279.0,0.0,35.0,0.0,13161.0,30.0,0.0,0.0,0.0
0,226457400.0,0.0,19.0,8.0,787897096.0,63668.0,0.0,18.0,0.0,2968.0,23.0,0.0,0.0,0.0
0,0.0,6933.0,15.0,0.0,0.0,22554.0,0.0,15.0,0.0,397.0,29.0,0.0,0.0,0.0
0,225621416.0,0.0,6.0,0.0,197879186.0,14996.0,0.0,6.0,0.0,3675.0,41.0,0.0,0.0,0.0
0,0.0,360.0,10.0,0.0,0.0,4635.0,0.0,10.0,0.0,384.0,34.0,0.0,0.0,0.0
0,0.0,7826.0,5.0,0.0,0.0,31973.0,0.0,5.0,0.0,10.0,31.0,0.0,0.0,0.0
0,164378608.0,0.0,4.0,0.0,263954598.0,15005.0,0.0,4.0,0.0,3428.0,39.0,0.0,0.0,0.0
0,0.0,258.0,10.0,0.0,0.0,7628.0,0.0,10.0,0.0,348.0,31.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,21828.0,0.0,7.0,0.0,0.0,33.0,0.0,0.0,0.0
0,0.0,355.0,9.0,0.0,0.0,4646.0,0.0,9.0,0.0,368.0,35.0,0.0,0.0,0.0
0,0.0,7242.0,29.0,0.0,0.0,2388.0,0.0,29.0,0.0,35.0,25.0,0.0,0.0,0.0
0,0.0,8017.0,6.0,0.0,0.0,22746.0,0.0,6.0,0.0,1138.0,29.0,0.0,0.0,0.0
0,0.0,7805.0,26.0,0.0,0.0,19898.0,0.0,26.0,0.0,62.0,30.0,0.0,0.0,0.0
0,170870248.0,0.0,5.0,0.0,303281591.0,15004.0,0.0,5.0,0.0,4616.0,30.0,0.0,0.0,0.0
0,0.0,7913.0,9.0,0.0,0.0,33470.0,0.0,9.0,0.0,129.0,34.0,0.0,0.0,0.0
0,66327096.0,0.0,7.0,0.0,462331167.0,33211.0,0.0,7.0,0.0,2356.0,37.0,0.0,0.0,0.0
0,0.0,545.0,23.0,0.0,0.0,72986.0,0.0,22.0,0.0,845.0,27.0,0.0,0.0,2.0
0,0.0,307.0,14.0,0.0,0.0,10934.0,0.0,14.0,0.0,846.0,36.0,0.0,0.0,0.0
0,0.0,405.0,12.0,0.0,0.0,50490.0,0.0,12.0,0.0,2212.0,29.0,0.0,0.0,0.0
0,0.0,7739.0,11.0,0.0,0.0,17828.0,0.0,11.0,0.0,11.0,27.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,6855.0,0.0,4.0,0.0,0.0,43.0,0.0,0.0,0.0
0,0.0,1485.0,27.0,0.0,0.0,60683.0,0.0,27.0,0.0,1557.0,32.0,0.0,0.0,0.0
0,0.0,8037.0,6.0,0.0,0.0,38707.0,0.0,6.0,0.0,405.0,30.0,0.0,0.0,0.0
0,145420088.0,0.0,4.0,0.0,923562746.0,37221.0,0.0,4.0,0.0,2363.0,26.0,0.0,0.0,0.0
0,72791848.0,0.0,13.0,0.0,1659513030.0,64027.0,0.0,13.0,0.0,98302.0,31.0,0.0,0.0,0.0
0,41722752.0,0.0,6.0,0.0,195389021.0,41283.0,0.0,6.0,0.0,1880.0,34.0,0.0,0.0,0.0
0,29545288.0,0.0,4.0,0.0,902100632.0,24117.0,0.0,4.0,0.0,24310.0,32.0,0.0,0.0,0.0
0,0.0,8238.0,3.0,0.0,0.0,12687.0,0.0,3.0,0.0,12.0,28.0,0.0,0.0,0.0
0,0.0,389.0,16.0,0.0,0.0,48302.0,0.0,16.0,0.0,1491.0,37.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,29714.0,0.0,4.0,0.0,1043.0,28.0,0.0,0.0,0.0
0,210490352.0,0.0,9.0,0.0,417074735.0,33363.0,0.0,9.0,0.0,1656.0,38.0,0.0,0.0,0.0
0,0.0,8075.0,7.0,0.0,0.0,22740.0,0.0,7.0,0.0,1142.0,25.0,0.0,0.0,0.0
0,0.0,6766.0,23.0,0.0,0.0,20843.0,0.0,23.0,0.0,1380.0,34.0,0.0,0.0,0.0
0,92123744.0,0.0,6.0,0.0,166908011.0,40942.0,0.0,6.0,0.0,2931.0,32.0,0.0,0.0,0.0
0,11521888.0,0.0,9.0,0.0,647108489.0,34711.0,0.0,9.0,0.0,2798.0,18.0,0.0,0.0,0.0
0,66432128.0,0.0,7.0,0.0,438658274.0,40939.0,0.0,6.0,0.0,3030.0,26.0,0.0,0.0,0.0
0,0.0,7982.0,9.0,0.0,0.0,19140.0,0.0,9.0,0.0,1264.0,32.0,0.0,0.0,0.0
0,0.0,330.0,25.0,0.0,0.0,23938.0,0.0,25.0,0.0,1704.0,35.0,0.0,0.0,0.0
0,0.0,3059.0,10.0,0.0,0.0,11640.0,0.0,10.0,0.0,21.0,35.0,0.0,0.0,0.0
0,0.0,403.0,12.0,0.0,0.0,50486.0,0.0,12.0,0.0,1850.0,29.0,0.0,0.0,0.0
0,0.0,1490.0,33.0,0.0,0.0,64006.0,0.0,33.0,0.0,359.0,36.0,0.0,0.0,0.0
0,0.0,296.0,10.0,0.0,0.0,132.0,0.0,10.0,0.0,16.0,30.0,0.0,0.0,0.0
0,0.0,4081.0,11.0,0.0,0.0,7008.0,0.0,11.0,0.0,19.0,31.0,0.0,0.0,0.0
0,0.0,8195.0,24.0,0.0,0.0,28461.0,0.0,24.0,0.0,904.0,33.0,0.0,0.0,0.0
0,220201008.0,0.0,5.0,0.0,442691616.0,27371.0,0.0,5.0,0.0,2733.0,40.0,0.0,0.0,0.0
0,0.0,355.0,44.0,0.0,0.0,3237.0,0.0,44.0,0.0,233.0,38.0,0.0,0.0,0.0
0,0.0,1541.0,14.0,71.0,0.0,74353.0,0.0,14.0,0.0,12389.0,38.0,0.0,0.0,0.0
0,0.0,7755.0,5.0,0.0,0.0,31293.0,0.0,5.0,0.0,11.0,29.0,0.0,0.0,0.0
0,215949832.0,0.0,20.0,0.0,248247576.0,68009.0,0.0,20.0,0.0,72223.0,45.0,0.0,0.0,0.0
0,18235192.0,0.0,4.0,0.0,151357636.0,23391.0,0.0,3.0,0.0,2910.0,41.0,0.0,0.0,0.0
0,183267088.0,0.0,1.0,0.0,457838278.0,16674.0,0.0,1.0,0.0,24520.0,31.0,0.0,0.0,0.0
0,0.0,7851.0,3.0,0.0,0.0,34339.0,0.0,3.0,0.0,129.0,26.0,0.0,0.0,0.0
0,0.0,345.0,14.0,0.0,0.0,21046.0,0.0,14.0,0.0,3045.0,28.0,0.0,0.0,0.0
0,0.0,6851.0,19.0,0.0,0.0,21880.0,0.0,19.0,0.0,1303.0,31.0,0.0,0.0,0.0
0,0.0,332.0,10.0,0.0,0.0,7455.0,0.0,10.0,0.0,654.0,32.0,0.0,0.0,0.0
0,124844368.0,0.0,4.0,0.0,578217214.0,27374.0,0.0,4.0,0.0,3564.0,36.0,0.0,0.0,0.0
0,0.0,7007.0,18.0,0.0,0.0,29694.0,0.0,18.0,0.0,148.0,39.0,0.0,0.0,0.0
0,123642888.0,0.0,4.0,0.0,478825621.0,31486.0,0.0,4.0,0.0,1838.0,27.0,0.0,0.0,0.0
0,0.0,7952.0,11.0,0.0,0.0,16065.0,0.0,11.0,0.0,25.0,24.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,31019.0,0.0,6.0,0.0,1136.0,34.0,0.0,0.0,0.0
0,0.0,7996.0,11.0,0.0,0.0,19078.0,0.0,11.0,0.0,1177.0,38.0,0.0,0.0,0.0
0,0.0,7772.0,6.0,0.0,0.0,38704.0,0.0,6.0,0.0,394.0,28.0,0.0,0.0,0.0
0,0.0,7970.0,11.0,0.0,0.0,33804.0,0.0,11.0,0.0,20.0,31.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,48814.0,0.0,6.0,0.0,1822.0,26.0,0.0,0.0,0.0
0,0.0,403.0,49.0,0.0,0.0,51165.0,0.0,49.0,0.0,1936.0,29.0,0.0,0.0,0.0
0,0.0,0.0,8.0,0.0,0.0,29693.0,0.0,8.0,0.0,1865.0,32.0,0.0,0.0,0.0
0,0.0,9488.0,15.0,0.0,0.0,3854.0,0.0,15.0,0.0,26.0,34.0,0.0,0.0,0.0
0,140278096.0,0.0,2.0,0.0,595020574.0,9416.0,0.0,2.0,0.0,420.0,27.0,0.0,0.0,0.0
0,0.0,7990.0,4.0,0.0,0.0,31455.0,0.0,4.0,0.0,12.0,28.0,0.0,0.0,0.0
0,125518880.0,0.0,7.0,0.0,955728588.0,36692.0,0.0,7.0,0.0,3003.0,32.0,0.0,0.0,0.0
0,0.0,360.0,9.0,0.0,0.0,6144.0,0.0,9.0,0.0,299.0,45.0,0.0,0.0,0.0
0,0.0,396.0,21.0,0.0,0.0,51337.0,0.0,21.0,0.0,2006.0,32.0,0.0,0.0,0.0
0,0.0,335.0,14.0,0.0,0.0,19518.0,0.0,14.0,0.0,4541.0,28.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,29721.0,0.0,5.0,0.0,1026.0,26.0,0.0,0.0,0.0
0,233573328.0,0.0,36.0,0.0,2899685889.0,72136.0,0.0,36.0,0.0,88407.0,37.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,62221.0,0.0,6.0,0.0,12905.0,30.0,0.0,0.0,0.0
0,0.0,7125.0,14.0,0.0,0.0,20410.0,0.0,14.0,0.0,399.0,37.0,0.0,0.0,0.0
0,0.0,398.0,39.0,31.0,0.0,51351.0,0.0,39.0,0.0,2035.0,27.0,40.0,2.0,0.0
0,166099112.0,0.0,13.0,8.0,154025904.0,73554.0,0.0,13.0,0.0,37593.0,36.0,0.0,0.0,0.0
0,0.0,347.0,15.0,0.0,0.0,20324.0,0.0,15.0,0.0,3098.0,42.0,0.0,0.0,0.0
0,136156760.0,0.0,1.0,0.0,476594127.0,16678.0,0.0,1.0,0.0,14739.0,30.0,0.0,0.0,0.0
0,0.0,7783.0,9.0,0.0,0.0,36036.0,0.0,9.0,0.0,17.0,24.0,0.0,0.0,0.0
0,0.0,7725.0,10.0,0.0,0.0,18443.0,0.0,10.0,0.0,10.0,30.0,0.0,0.0,0.0
0,60554792.0,0.0,1.0,0.0,751567051.0,9315.0,0.0,1.0,0.0,396.0,26.0,0.0,0.0,0.0
0,0.0,8216.0,12.0,0.0,0.0,10235.0,0.0,12.0,0.0,23.0,37.0,0.0,0.0,0.0
0,148244696.0,0.0,21.0,0.0,1918246793.0,64804.0,0.0,20.0,0.0,37363.0,29.0,0.0,0.0,0.0
0,151189304.0,0.0,13.0,0.0,2028645977.0,53871.0,0.0,13.0,0.0,81174.0,34.0,0.0,0.0,0.0
0,26950240.0,0.0,6.0,0.0,663012892.0,31487.0,0.0,6.0,0.0,1684.0,33.0,0.0,0.0,0.0
0,0.0,8137.0,14.0,0.0,0.0,9843.0,0.0,14.0,0.0,32.0,30.0,0.0,0.0,0.0
0,0.0,7920.0,10.0,0.0,0.0,17368.0,0.0,10.0,0.0,741.0,24.0,0.0,0.0,0.0
0,0.0,345.0,9.0,0.0,0.0,2713.0,0.0,9.0,0.0,434.0,40.0,0.0,0.0,0.0
0,0.0,8028.0,12.0,0.0,0.0,44901.0,0.0,12.0,0.0,88.0,30.0,0.0,0.0,0.0
0,0.0,419.0,12.0,0.0,0.0,53606.0,0.0,12.0,0.0,2155.0,30.0,0.0,0.0,0.0
0,0.0,8169.0,8.0,0.0,0.0,11751.0,0.0,8.0,0.0,33.0,37.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,29116.0,0.0,5.0,0.0,7758.0,33.0,0.0,0.0,0.0
0,0.0,5869.0,11.0,0.0,0.0,7247.0,0.0,11.0,0.0,25.0,34.0,0.0,0.0,0.0
0,82367304.0,0.0,4.0,0.0,105209589.0,6668.0,0.0,4.0,0.0,348.0,40.0,0.0,0.0,0.0
0,169314032.0,0.0,7.0,0.0,686603880.0,27474.0,0.0,7.0,0.0,2514.0,28.0,0.0,0.0,0.0
0,0.0,7748.0,17.0,0.0,0.0,29017.0,0.0,17.0,0.0,23.0,22.0,0.0,0.0,0.0
0,0.0,7911.0,11.0,0.0,0.0,18414.0,0.0,11.0,0.0,23.0,40.0,0.0,0.0,0.0
0,126062000.0,0.0,9.0,0.0,327120951.0,39013.0,0.0,9.0,0.0,6547.0,30.0,0.0,0.0,0.0
0,0.0,337.0,17.0,0.0,0.0,21088.0,0.0,17.0,0.0,2884.0,40.0,0.0,0.0,0.0
0,0.0,7930.0,20.0,0.0,0.0,19910.0,0.0,20.0,0.0,56.0,36.0,0.0,0.0,0.0
0,0.0,7791.0,4.0,0.0,0.0,30842.0,0.0,4.0,0.0,7.0,33.0,0.0,0.0,0.0
0,0.0,403.0,10.0,0.0,0.0,33352.0,0.0,10.0,0.0,1290.0,29.0,0.0,0.0,148.0
0,0.0,7738.0,20.0,0.0,0.0,42889.0,0.0,20.0,0.0,93.0,35.0,0.0,0.0,0.0
0,0.0,355.0,10.0,0.0,0.0,2891.0,0.0,10.0,0.0,165.0,42.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,36612.0,0.0,7.0,0.0,0.0,30.0,0.0,0.0,0.0
0,0.0,7878.0,12.0,0.0,0.0,28366.0,0.0,12.0,0.0,854.0,31.0,0.0,0.0,0.0
0,0.0,8076.0,10.0,0.0,0.0,11889.0,0.0,10.0,0.0,21.0,32.0,0.0,0.0,0.0
0,188641784.0,0.0,9.0,0.0,4055111752.0,16768.0,0.0,9.0,0.0,25831.0,35.0,0.0,0.0,0.0
0,0.0,7917.0,9.0,0.0,0.0,11387.0,0.0,9.0,0.0,19.0,31.0,0.0,0.0,0.0
0,0.0,332.0,12.0,0.0,0.0,10664.0,0.0,12.0,0.0,669.0,38.0,0.0,0.0,0.0
0,0.0,362.0,10.0,0.0,0.0,2925.0,0.0,10.0,0.0,161.0,31.0,0.0,0.0,0.0
0,0.0,6855.0,13.0,0.0,0.0,20623.0,0.0,13.0,0.0,98.0,35.0,0.0,0.0,0.0
0,52423120.0,0.0,17.0,0.0,259824368.0,43969.0,0.0,16.0,0.0,2170.0,31.0,0.0,0.0,0.0
0,0.0,342.0,8.0,0.0,0.0,10364.0,0.0,8.0,0.0,762.0,38.0,0.0,0.0,0.0
0,23273712.0,0.0,23.0,0.0,606602063.0,65944.0,0.0,23.0,0.0,91240.0,32.0,0.0,0.0,0.0
0,0.0,0.0,3.0,0.0,0.0,29733.0,0.0,3.0,0.0,1852.0,32.0,0.0,0.0,0.0
0,20149536.0,0.0,2.0,0.0,83209768.0,6276.0,0.0,2.0,0.0,409.0,32.0,0.0,0.0,0.0
0,34865720.0,0.0,9.0,0.0,373790942.0,39927.0,0.0,9.0,0.0,2428.0,33.0,0.0,0.0,0.0
0,0.0,0.0,7.0,0.0,0.0,49218.0,0.0,7.0,0.0,1928.0,30.0,0.0,0.0,0.0
0,212645232.0,0.0,17.0,0.0,1715087834.0,64166.0,0.0,17.0,0.0,43455.0,28.0,0.0,0.0,0.0
0,33141872.0,0.0,9.0,0.0,290676037.0,35589.0,0.0,9.0,0.0,1766.0,28.0,0.0,0.0,0.0
0,118438888.0,0.0,29.0,0.0,872243464.0,46121.0,0.0,29.0,0.0,2548.0,29.0,0.0,0.0,0.0
0,0.0,360.0,8.0,0.0,0.0,12648.0,0.0,8.0,0.0,2331.0,38.0,0.0,0.0,0.0
0,125655560.0,0.0,4.0,0.0,768253113.0,13277.0,0.0,3.0,0.0,590.0,30.0,0.0,0.0,0.0
0,0.0,399.0,20.0,0.0,0.0,49206.0,0.0,19.0,0.0,1930.0,33.0,0.0,0.0,0.0
0,0.0,345.0,18.0,0.0,0.0,2733.0,0.0,18.0,0.0,442.0,44.0,0.0,0.0,0.0
0,0.0,286.0,11.0,0.0,0.0,999.0,0.0,11.0,0.0,52.0,29.0,0.0,0.0,0.0
0,0.0,7867.0,4.0,0.0,0.0,29197.0,0.0,3.0,0.0,158.0,24.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,10594.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0
0,0.0,313.0,13.0,0.0,0.0,1288.0,0.0,13.0,0.0,66.0,31.0,0.0,0.0,0.0
0,0.0,6613.0,8.0,0.0,0.0,9587.0,0.0,8.0,0.0,18.0,35.0,0.0,0.0,0.0
0,0.0,9329.0,14.0,0.0,0.0,3873.0,0.0,14.0,0.0,20.0,32.0,0.0,0.0,0.0
0,0.0,352.0,14.0,0.0,0.0,15462.0,0.0,14.0,0.0,1318.0,40.0,0.0,0.0,0.0
0,0.0,8018.0,9.0,0.0,0.0,22762.0,0.0,9.0,0.0,1092.0,35.0,0.0,0.0,0.0
0,0.0,8356.0,12.0,0.0,0.0,11751.0,0.0,12.0,0.0,34.0,39.0,0.0,0.0,0.0
0,0.0,7898.0,8.0,0.0,0.0,33235.0,0.0,8.0,0.0,16.0,27.0,0.0,0.0,0.0
0,0.0,8184.0,3.0,0.0,0.0,12719.0,0.0,3.0,0.0,11.0,26.0,0.0,0.0,0.0
0,0.0,7976.0,15.0,0.0,0.0,11570.0,0.0,15.0,0.0,33.0,32.0,0.0,0.0,0.0
0,0.0,7777.0,12.0,0.0,0.0,32598.0,0.0,12.0,0.0,16.0,27.0,0.0,0.0,0.0
0,0.0,7609.0,7.0,0.0,0.0,34644.0,0.0,7.0,0.0,28.0,29.0,0.0,0.0,0.0
0,74467936.0,0.0,2.0,0.0,990274554.0,24147.0,0.0,2.0,0.0,23711.0,29.0,0.0,0.0,0.0
0,0.0,404.0,11.0,0.0,0.0,49826.0,0.0,11.0,0.0,2573.0,32.0,0.0,1.0,0.0
0,154197480.0,0.0,43.0,0.0,208063954.0,36055.0,0.0,37.0,0.0,5322.0,30.0,0.0,0.0,0.0
0,175550512.0,0.0,10.0,0.0,642156354.0,27529.0,0.0,10.0,0.0,3194.0,29.0,0.0,0.0,0.0
0,0.0,77.0,6.0,0.0,0.0,36205.0,0.0,6.0,0.0,1240.0,27.0,0.0,0.0,0.0
0,84044496.0,0.0,4.0,0.0,455018677.0,14739.0,0.0,4.0,0.0,30994.0,32.0,0.0,0.0,0.0
0,97500872.0,0.0,12.0,0.0,323996379.0,36102.0,0.0,12.0,0.0,1829.0,22.0,0.0,0.0,0.0
0,0.0,350.0,11.0,0.0,0.0,2731.0,0.0,11.0,0.0,437.0,42.0,0.0,0.0,0.0
0,0.0,401.0,15.0,0.0,0.0,48830.0,0.0,15.0,0.0,1797.0,30.0,17.0,0.0,0.0
0,0.0,355.0,12.0,0.0,0.0,9170.0,0.0,12.0,0.0,419.0,37.0,0.0,0.0,0.0
0,0.0,7974.0,9.0,0.0,0.0,37603.0,0.0,9.0,0.0,97.0,32.0,0.0,0.0,0.0
0,0.0,315.0,8.0,0.0,0.0,6295.0,0.0,8.0,0.0,363.0,36.0,0.0,0.0,0.0
0,173259616.0,0.0,8.0,0.0,743047508.0,37890.0,0.0,8.0,0.0,2221.0,32.0,0.0,0.0,0.0
0,64565656.0,0.0,3.0,0.0,168456917.0,30040.0,0.0,3.0,0.0,2295.0,32.0,0.0,0.0,0.0
0,2944416.0,0.0,3.0,0.0,595139055.0,14740.0,0.0,3.0,0.0,10366.0,22.0,0.0,0.0,0.0
0,0.0,7922.0,6.0,0.0,0.0,11760.0,0.0,6.0,0.0,28.0,35.0,0.0,0.0,0.0
0,172884920.0,0.0,17.0,0.0,145765552.0,43593.0,0.0,17.0,0.0,10747.0,31.0,0.0,0.0,0.0
0,0.0,7926.0,4.0,0.0,0.0,29801.0,0.0,4.0,0.0,65.0,35.0,0.0,0.0,0.0
0,0.0,247.0,13.0,0.0,0.0,10915.0,0.0,13.0,0.0,482.0,35.0,0.0,0.0,0.0
0,0.0,337.0,16.0,0.0,0.0,33056.0,0.0,16.0,0.0,1472.0,37.0,0.0,0.0,0.0
0,0.0,7832.0,6.0,0.0,0.0,33306.0,0.0,6.0,0.0,15.0,23.0,0.0,0.0,0.0
0,0.0,8035.0,7.0,0.0,0.0,11564.0,0.0,7.0,0.0,15.0,38.0,0.0,0.0,0.0
0,0.0,332.0,22.0,0.0,0.0,13225.0,0.0,22.0,0.0,771.0,36.0,0.0,0.0,0.0
0,223266928.0,0.0,5.0,0.0,499622898.0,27416.0,0.0,5.0,0.0,3477.0,40.0,0.0,0.0,0.0
0,90764344.0,0.0,16.0,0.0,612518719.0,45270.0,0.0,15.0,0.0,2550.0,26.0,0.0,0.0,0.0
0,12499392.0,0.0,16.0,0.0,165198585.0,36039.0,0.0,16.0,0.0,4069.0,34.0,0.0,0.0,0.0
0,105234688.0,0.0,14.0,0.0,495374941.0,37238.0,0.0,14.0,0.0,2256.0,33.0,0.0,0.0,0.0
0,64293264.0,0.0,11.0,0.0,711417267.0,37408.0,0.0,11.0,0.0,2678.0,29.0,0.0,0.0,0.0
0,0.0,8058.0,8.0,0.0,0.0,13049.0,0.0,8.0,0.0,23.0,27.0,0.0,0.0,0.0
0,0.0,355.0,9.0,0.0,0.0,7311.0,0.0,9.0,0.0,351.0,27.0,0.0,0.0,0.0
0,0.0,7892.0,8.0,0.0,0.0,54592.0,0.0,8.0,0.0,81.0,30.0,0.0,0.0,0.0
0,0.0,180.0,8.0,0.0,0.0,1005.0,0.0,8.0,0.0,50.0,33.0,0.0,0.0,0.0
0,0.0,345.0,39.0,0.0,0.0,7406.0,0.0,39.0,0.0,377.0,33.0,0.0,0.0,0.0
0,139807832.0,0.0,1.0,0.0,192474905.0,6193.0,0.0,1.0,0.0,381.0,38.0,0.0,0.0,0.0
0,203174312.0,0.0,18.0,0.0,548841564.0,42388.0,0.0,17.0,0.0,3326.0,28.0,0.0,0.0,0.0
0,0.0,7015.0,13.0,0.0,0.0,23160.0,0.0,13.0,0.0,60.0,30.0,0.0,0.0,0.0
0,0.0,332.0,9.0,0.0,0.0,21077.0,0.0,9.0,0.0,2844.0,31.0,0.0,0.0,0.0
0,219966560.0,0.0,21.0,0.0,1261986429.0,70739.0,0.0,21.0,0.0,66175.0,34.0,0.0,0.0,0.0
0,0.0,7953.0,16.0,1.0,0.0,44930.0,0.0,16.0,0.0,22.0,30.0,0.0,0.0,0.0
0,0.0,7814.0,9.0,0.0,0.0,32691.0,0.0,9.0,0.0,17.0,30.0,0.0,0.0,0.0
0,64069928.0,0.0,47.0,0.0,666924861.0,37252.0,0.0,47.0,0.0,2399.0,32.0,0.0,0.0,0.0
0,0.0,7691.0,11.0,0.0,0.0,44928.0,0.0,11.0,0.0,19.0,29.0,0.0,0.0,0.0
0,0.0,360.0,9.0,0.0,0.0,2732.0,0.0,9.0,0.0,446.0,29.0,0.0,0.0,0.0
0,2944408.0,0.0,6.0,0.0,502720836.0,40948.0,0.0,6.0,0.0,2882.0,30.0,0.0,0.0,0.0
0,20602592.0,0.0,14.0,0.0,703689173.0,22174.0,0.0,14.0,0.0,12735.0,39.0,0.0,0.0,0.0
0,0.0,347.0,6.0,0.0,0.0,11165.0,0.0,6.0,0.0,936.0,30.0,0.0,0.0,0.0
0,112954880.0,0.0,8.0,0.0,627620951.0,34338.0,0.0,8.0,0.0,2169.0,32.0,0.0,0.0,0.0
0,101887400.0,0.0,1.0,0.0,184414855.0,6583.0,0.0,1.0,0.0,292.0,37.0,0.0,0.0,0.0
0,0.0,8378.0,8.0,0.0,0.0,12707.0,0.0,8.0,0.0,19.0,30.0,0.0,0.0,0.0
0,0.0,355.0,11.0,0.0,0.0,21077.0,0.0,11.0,0.0,2891.0,35.0,0.0,0.0,0.0
0,0.0,7884.0,9.0,0.0,0.0,34105.0,0.0,9.0,0.0,13.0,28.0,0.0,0.0,0.0
0,162113176.0,0.0,7.0,0.0,487924769.0,30041.0,0.0,7.0,0.0,2331.0,31.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,74763.0,0.0,4.0,0.0,4.0,28.0,0.0,0.0,0.0
0,148931920.0,0.0,20.0,0.0,781236068.0,37097.0,0.0,19.0,0.0,2158.0,27.0,0.0,0.0,0.0
0,223498448.0,0.0,6.0,0.0,99971285.0,39638.0,0.0,6.0,0.0,1947.0,34.0,0.0,0.0,0.0
0,0.0,6898.0,16.0,0.0,0.0,23184.0,0.0,16.0,0.0,61.0,38.0,0.0,0.0,0.0
0,63009600.0,0.0,1.0,0.0,221759012.0,6283.0,0.0,1.0,0.0,406.0,25.0,0.0,0.0,0.0
0,33600984.0,0.0,22.0,0.0,3259318672.0,64248.0,0.0,22.0,0.0,3633.0,25.0,0.0,0.0,0.0
0,0.0,460.0,12.0,0.0,0.0,62239.0,0.0,12.0,0.0,13173.0,33.0,0.0,0.0,0.0
0,0.0,148.0,7.0,0.0,0.0,14400.0,0.0,7.0,0.0,494.0,34.0,0.0,0.0,0.0
0,0.0,7786.0,19.0,0.0,0.0,36779.0,0.0,19.0,0.0,24.0,38.0,0.0,0.0,0.0
0,0.0,409.0,12.0,0.0,0.0,33059.0,0.0,12.0,0.0,1167.0,32.0,0.0,0.0,0.0
0,0.0,229.0,9.0,0.0,0.0,1007.0,0.0,9.0,0.0,51.0,35.0,0.0,0.0,0.0
0,0.0,7920.0,18.0,0.0,0.0,18445.0,0.0,18.0,0.0,35.0,35.0,0.0,0.0,0.0
0,0.0,266.0,11.0,0.0,0.0,1024.0,0.0,11.0,0.0,53.0,34.0,0.0,0.0,0.0
0,0.0,362.0,9.0,0.0,0.0,2623.0,0.0,9.0,0.0,40.0,43.0,0.0,0.0,0.0
0,79039088.0,0.0,8.0,0.0,3916220935.0,75185.0,0.0,8.0,0.0,499.0,26.0,0.0,0.0,0.0
0,0.0,8025.0,11.0,0.0,0.0,19106.0,0.0,11.0,0.0,1191.0,32.0,0.0,0.0,0.0
0,211539288.0,0.0,12.0,0.0,516793333.0,36056.0,0.0,12.0,0.0,3781.0,28.0,0.0,0.0,0.0
0,17366464.0,0.0,21.0,0.0,33982357.0,350.0,0.0,20.0,0.0,240.0,27.0,0.0,0.0,0.0
0,191838360.0,0.0,13.0,0.0,471943101.0,30688.0,0.0,13.0,0.0,1730.0,36.0,0.0,0.0,0.0
0,0.0,7911.0,7.0,0.0,0.0,38973.0,0.0,7.0,0.0,94.0,27.0,0.0,0.0,0.0
0,196881552.0,0.0,1.0,0.0,247212367.0,6234.0,0.0,1.0,0.0,435.0,25.0,0.0,0.0,0.0
0,0.0,7960.0,9.0,0.0,0.0,11559.0,0.0,9.0,0.0,31.0,37.0,0.0,0.0,0.0
